timestamp,1_temperature,1_precipitation,2_temperature,2_precipitation,3_temperature,3_precipitation,4_temperature,4_precipitation,5_temperature,5_precipitation,6_temperature,6_precipitation,7_temperature,7_precipitation,8_temperature,8_precipitation,9_temperature,9_precipitation,10_temperature,10_precipitation,11_temperature,11_precipitation,12_temperature,12_precipitation,13_temperature,13_precipitation,14_temperature,14_precipitation,15_temperature,15_precipitation,16_temperature,16_precipitation,17_temperature,17_precipitation,18_temperature,18_precipitation,19_temperature,19_precipitation,20_temperature,20_precipitation,21_temperature,21_precipitation,22_temperature,22_precipitation,23_temperature,23_precipitation,24_temperature,24_precipitation,25_temperature,25_precipitation,26_temperature,26_precipitation,27_temperature,27_precipitation,28_temperature,28_precipitation,29_temperature,29_precipitation,30_temperature,30_precipitation,31_temperature,31_precipitation,32_temperature,32_precipitation,33_temperature,33_precipitation,34_temperature,34_precipitation,35_temperature,35_precipitation,36_temperature,36_precipitation,37_temperature,37_precipitation,38_temperature,38_precipitation,39_temperature,39_precipitation,40_temperature,40_precipitation,41_temperature,41_precipitation,42_temperature,42_precipitation,43_temperature,43_precipitation,44_temperature,44_precipitation,45_temperature,45_precipitation,46_temperature,46_precipitation,47_temperature,47_precipitation,48_temperature,48_precipitation,49_temperature,49_precipitation,50_temperature,50_precipitation,51_temperature,51_precipitation,52_temperature,52_precipitation,53_temperature,53_precipitation,54_temperature,54_precipitation,55_temperature,55_precipitation,56_temperature,56_precipitation,57_temperature,57_precipitation,58_temperature,58_precipitation,59_temperature,59_precipitation,60_temperature,60_precipitation,61_temperature,61_precipitation,62_temperature,62_precipitation,63_temperature,63_precipitation,64_temperature,64_precipitation,65_temperature,65_precipitation,66_temperature,66_precipitation,67_temperature,67_precipitation,68_temperature,68_precipitation,69_temperature,69_precipitation,70_temperature,70_precipitation,71_temperature,71_precipitation,72_temperature,72_precipitation,73_temperature,73_precipitation,74_temperature,74_precipitation,75_temperature,75_precipitation,76_temperature,76_precipitation,77_temperature,77_precipitation
2024-05-29 17:00:00+00:00,16.739,0.0,16.7325,0.0,14.6305,0.0,16.719501,0.0,14.6305,0.0,14.6045,0.0,14.591499,0.0,14.617499,0.0,16.615501,0.0,16.609001,0.0,16.687,0.0,16.6805,0.0,16.713001,0.0,17.463001,0.0,17.424002,0.0,17.463001,0.0,17.398,0.0,17.385,0.0,17.424002,0.0,17.463001,0.0,17.4825,0.0,14.617499,0.0,17.463001,0.0,14.611,0.0,17.987,0.2,18.013,0.2,15.2285,0.0,15.274,0.0,18.039,0.2,15.2935,0.0,15.3065,0.0,15.0465,0.0,15.287001,0.0,15.2805,0.0,15.287001,0.0,16.7675,0.0,16.8,0.0,16.793499,0.0,16.7675,0.0,16.774,0.0,16.786999,0.0,16.793499,0.0,16.793499,0.0,17.437,0.0,15.0305,0.0,15.037001,0.0,17.456501,0.0,15.037001,0.0,17.4435,0.0,17.4435,0.0,15.0565,0.0,15.037001,0.0,18.224,0.0,18.302,0.0,15.9805,0.0,18.689,0.2,18.6955,0.2,16.780499,0.0,15.287001,0.0,15.274,0.0,16.8065,0.0,18.675999,0.2,16.780499,0.0,18.65,0.2,18.6565,0.2,16.774,0.0,16.780499,0.0,16.793499,0.0,16.8065,0.0,17.411001,0.0,17.4305,0.0,17.294,0.0,17.424002,0.0,17.3915,0.0,17.385,0.0,18.939,0.1,16.719501,0.0
2024-05-29 18:00:00+00:00,16.639,0.0,16.6325,0.0,14.830501,0.0,16.619501,0.0,14.830501,0.0,14.804501,0.0,14.7915,0.0,14.8175,0.0,16.515501,0.0,16.509,0.0,16.587,0.0,16.5805,0.0,16.613,0.0,17.163,0.0,17.124,0.0,17.163,0.0,17.098,0.0,17.085,0.0,17.124,0.0,17.163,0.0,17.182499,0.0,14.8175,0.0,17.163,0.0,14.811001,0.0,17.286999,0.0,17.313,0.0,15.528501,0.0,15.574,0.0,17.338999,0.0,15.5935,0.0,15.606501,0.0,15.3465,0.0,15.587001,0.0,15.580501,0.0,15.587001,0.0,16.817501,0.0,16.85,0.0,16.8435,0.0,16.817501,0.0,16.824001,0.0,16.837,0.0,16.8435,0.0,16.8435,0.0,17.087,0.1,15.580501,0.0,15.587001,0.0,17.1065,0.1,15.587001,0.0,17.0935,0.1,17.0935,0.1,15.606501,0.0,15.587001,0.0,17.324001,0.1,17.402,0.1,16.4805,0.0,17.239,0.4,17.2455,0.4,16.8305,0.0,15.587001,0.0,15.574,0.0,16.8565,0.0,17.226,0.4,16.8305,0.0,17.2,0.4,17.206501,0.4,16.824001,0.0,16.8305,0.0,16.8435,0.0,16.8565,0.0,17.061,0.1,17.0805,0.1,16.944,0.1,17.074001,0.1,17.0415,0.1,17.035,0.1,18.539,0.1,16.619501,0.0
2024-05-29 19:00:00+00:00,16.289,0.0,16.2825,0.0,14.4805,0.0,16.2695,0.0,14.4805,0.0,14.4545,0.0,14.4415,0.0,14.4675,0.0,16.1655,0.0,16.159,0.0,16.237,0.0,16.2305,0.0,16.263,0.0,17.013,0.0,16.974,0.0,17.013,0.0,16.948,0.0,16.935,0.0,16.974,0.0,17.013,0.0,17.0325,0.0,14.4675,0.0,17.013,0.0,14.461,0.0,17.587,0.0,17.613,0.0,15.3285,0.0,15.374,0.0,17.639,0.0,15.393499,0.0,15.4065,0.0,15.1465,0.0,15.387,0.0,15.3805,0.0,15.387,0.0,16.917501,0.0,16.95,0.0,16.9435,0.0,16.917501,0.0,16.924002,0.0,16.937,0.0,16.9435,0.0,16.9435,0.0,17.536999,0.0,15.1305,0.0,15.137,0.0,17.5565,0.0,15.137,0.0,17.543499,0.0,17.543499,0.0,15.1565,0.0,15.137,0.0,18.124,0.1,18.202,0.1,16.0805,0.0,18.189,0.1,18.1955,0.1,16.9305,0.0,15.387,0.0,15.374,0.0,16.956501,0.0,18.175999,0.1,16.9305,0.0,18.15,0.1,18.1565,0.1,16.924002,0.0,16.9305,0.0,16.9435,0.0,16.956501,0.0,17.511,0.0,17.530499,0.0,17.394,0.0,17.524,0.0,17.491499,0.0,17.484999,0.0,18.239,0.1,16.2695,0.0
2024-05-29 20:00:00+00:00,16.088999,0.0,16.082499,0.0,14.080501,0.0,16.0695,0.0,14.080501,0.0,14.054501,0.0,14.0415,0.0,14.0675,0.0,15.965499,0.0,15.959,0.0,16.036999,0.0,16.030499,0.0,16.063,0.0,16.813,0.0,16.774,0.0,16.813,0.0,16.748,0.0,16.734999,0.0,16.774,0.0,16.813,0.0,16.832499,0.0,14.0675,0.0,16.813,0.0,14.061001,0.0,17.237,0.0,17.263,0.0,14.8785,0.0,14.924,0.0,17.289,0.0,14.9435,0.0,14.9565,0.0,14.6965,0.0,14.937,0.0,14.9305,0.0,14.937,0.0,16.317501,0.0,16.35,0.0,16.3435,0.0,16.317501,0.0,16.324001,0.0,16.337,0.0,16.3435,0.0,16.3435,0.0,16.837,0.0,14.6805,0.0,14.687,0.0,16.8565,0.0,14.687,0.0,16.8435,0.0,16.8435,0.0,14.7065,0.0,14.687,0.0,17.474,0.0,17.552,0.0,15.6305,0.0,17.739,0.0,17.7455,0.0,16.3305,0.0,14.937,0.0,14.924,0.0,16.3565,0.0,17.726,0.0,16.3305,0.0,17.7,0.0,17.706501,0.0,16.324001,0.0,16.3305,0.0,16.3435,0.0,16.3565,0.0,16.811,0.0,16.8305,0.0,16.694,0.0,16.824001,0.0,16.7915,0.0,16.785,0.0,18.088999,0.0,16.0695,0.0
2024-05-29 21:00:00+00:00,15.488999,0.0,15.4825,0.0,13.6305,0.0,15.4695,0.0,13.6305,0.0,13.6045,0.0,13.591499,0.0,13.617499,0.0,15.3654995,0.0,15.359,0.0,15.437,0.0,15.4305,0.0,15.462999,0.0,16.113,0.0,16.074001,0.0,16.113,0.0,16.048,0.0,16.035,0.0,16.074001,0.0,16.113,0.0,16.1325,0.0,13.617499,0.0,16.113,0.0,13.611,0.0,16.587,0.0,16.613,0.0,14.2285,0.0,14.274,0.0,16.639,0.0,14.2935,0.0,14.3065,0.0,14.0465,0.0,14.287001,0.0,14.2805,0.0,14.287001,0.0,15.4675,0.0,15.5,0.0,15.4935,0.0,15.4675,0.0,15.474,0.0,15.487,0.0,15.4935,0.0,15.4935,0.0,15.987,0.0,14.0305,0.0,14.037001,0.0,16.0065,0.0,14.037001,0.0,15.9935,0.0,15.9935,0.0,14.0565,0.0,14.037001,0.0,16.624,0.0,16.702,0.0,14.8805,0.0,17.088999,0.0,17.095499,0.0,15.4805,0.0,14.287001,0.0,14.274,0.0,15.5065,0.0,17.075998,0.0,15.4805,0.0,17.05,0.0,17.0565,0.0,15.474,0.0,15.4805,0.0,15.4935,0.0,15.5065,0.0,15.961,0.0,15.9805,0.0,15.844,0.0,15.974,0.0,15.9415,0.0,15.935,0.0,17.389,0.0,15.4695,0.0
2024-05-29 22:00:00+00:00,14.738999,0.0,14.7325,0.0,13.2805,0.0,14.7195,0.0,13.2805,0.0,13.2545,0.0,13.2415,0.0,13.2675,0.0,14.6154995,0.0,14.609,0.0,14.687,0.0,14.6805,0.0,14.712999,0.0,15.412999,0.0,15.374,0.0,15.412999,0.0,15.348,0.0,15.335,0.0,15.374,0.0,15.412999,0.0,15.4325,0.0,13.2675,0.0,15.412999,0.0,13.261001,0.0,15.837001,0.0,15.863,0.0,13.778501,0.0,13.824,0.0,15.889,0.0,13.8435,0.0,13.856501,0.0,13.5965,0.0,13.837001,0.0,13.830501,0.0,13.837001,0.0,14.8175,0.0,14.85,0.0,14.8435,0.0,14.8175,0.0,14.824,0.0,14.837001,0.0,14.8435,0.0,14.8435,0.0,15.187,0.0,13.6305,0.0,13.637,0.0,15.2065,0.0,13.637,0.0,15.1935,0.0,15.1935,0.0,13.6565,0.0,13.637,0.0,15.674,0.0,15.752,0.0,14.2305,0.0,16.239,0.0,16.2455,0.0,14.830501,0.0,13.837001,0.0,13.824,0.0,14.856501,0.0,16.226,0.0,14.830501,0.0,16.2,0.0,16.206501,0.0,14.824,0.0,14.830501,0.0,14.8435,0.0,14.856501,0.0,15.161,0.0,15.1805,0.0,15.044,0.0,15.174,0.0,15.1414995,0.0,15.135,0.0,16.588999,0.0,14.7195,0.0
2024-05-29 23:00:00+00:00,13.789,0.0,13.7825,0.0,13.080501,0.0,13.7695,0.0,13.080501,0.0,13.054501,0.0,13.0415,0.0,13.0675,0.0,13.6655,0.0,13.659,0.0,13.737,0.0,13.7305,0.0,13.763,0.0,14.313,0.0,14.274,0.0,14.313,0.0,14.248,0.0,14.235001,0.0,14.274,0.0,14.313,0.0,14.3325,0.0,13.0675,0.0,14.313,0.0,13.061001,0.0,14.737,0.0,14.763,0.0,13.528501,0.0,13.574,0.0,14.789,0.0,13.5935,0.0,13.606501,0.0,13.3465,0.0,13.587001,0.0,13.580501,0.0,13.587001,0.0,14.3175,0.0,14.35,0.0,14.3435,0.0,14.3175,0.0,14.324,0.0,14.337001,0.0,14.3435,0.0,14.3435,0.0,14.537001,0.0,13.5305,0.0,13.537001,0.0,14.5565,0.0,13.537001,0.0,14.5435,0.0,14.5435,0.0,13.5565,0.0,13.537001,0.0,14.874,0.0,14.952,0.0,13.8805,0.0,15.139,0.0,15.1455,0.0,14.330501,0.0,13.587001,0.0,13.574,0.0,14.356501,0.0,15.126,0.0,14.330501,0.0,15.1,0.0,15.106501,0.0,14.324,0.0,14.330501,0.0,14.3435,0.0,14.356501,0.0,14.511001,0.0,14.5305,0.0,14.394,0.0,14.524,0.0,14.4915,0.0,14.485001,0.0,15.238999,0.0,13.7695,0.0
2024-05-30 00:00:00+00:00,12.639,0.0,12.632501,0.0,12.2805,0.0,12.6195,0.0,12.2805,0.0,12.2545,0.0,12.2415,0.0,12.2675,0.0,12.5155,0.0,12.509001,0.0,12.587001,0.0,12.580501,0.0,12.613,0.0,13.063,0.0,13.024,0.0,13.063,0.0,12.998,0.0,12.985001,0.0,13.024,0.0,13.063,0.0,13.0825,0.0,12.2675,0.0,13.063,0.0,12.261001,0.0,13.337001,0.0,13.363,0.0,12.6285,0.0,12.674,0.0,13.389,0.0,12.6935,0.0,12.7065,0.0,12.4465,0.0,12.687,0.0,12.6805,0.0,12.687,0.0,13.3175,0.0,13.35,0.0,13.3435,0.0,13.3175,0.0,13.324,0.0,13.337001,0.0,13.3435,0.0,13.3435,0.0,13.587001,0.0,13.0305,0.0,13.037001,0.0,13.606501,0.0,13.037001,0.0,13.5935,0.0,13.5935,0.0,13.0565,0.0,13.037001,0.0,13.924,0.0,14.002,0.0,13.2805,0.0,13.789,0.0,13.7955,0.0,13.330501,0.0,12.687,0.0,12.674,0.0,13.356501,0.0,13.776,0.0,13.330501,0.0,13.75,0.0,13.7565,0.0,13.324,0.0,13.330501,0.0,13.3435,0.0,13.356501,0.0,13.561001,0.0,13.580501,0.0,13.444,0.0,13.574,0.0,13.5415,0.0,13.535001,0.0,13.639,0.0,12.6195,0.0
2024-05-30 01:00:00+00:00,11.438999,0.0,11.4325,0.0,11.4305,0.0,11.419499,0.0,11.4305,0.0,11.4045,0.0,11.3914995,0.0,11.4175,0.0,11.315499,0.0,11.309,0.0,11.387,0.0,11.3805,0.0,11.412999,0.0,11.613,0.0,11.574,0.0,11.613,0.0,11.548,0.0,11.535001,0.0,11.574,0.0,11.613,0.0,11.632501,0.0,11.4175,0.0,11.613,0.0,11.411,0.0,11.787001,0.0,11.813,0.0,11.5785,0.0,11.624,0.0,11.839,0.0,11.643499,0.0,11.6565,0.0,11.3965,0.0,11.637,0.0,11.6305,0.0,11.637,0.0,11.9675,0.0,12.0,0.0,11.9935,0.0,11.9675,0.0,11.974,0.0,11.987,0.0,11.9935,0.0,11.9935,0.0,12.137,0.0,12.0305,0.0,12.037001,0.0,12.1565,0.0,12.037001,0.0,12.143499,0.0,12.143499,0.0,12.0565,0.0,12.037001,0.0,12.324,0.0,12.402,0.0,12.1305,0.0,12.039,0.0,12.0455,0.0,11.9805,0.0,11.637,0.0,11.624,0.0,12.0065,0.0,12.026,0.0,11.9805,0.0,12.0,0.0,12.0065,0.0,11.974,0.0,11.9805,0.0,11.9935,0.0,12.0065,0.0,12.111,0.0,12.1305,0.0,11.9939995,0.0,12.124,0.0,12.091499,0.0,12.085,0.0,11.839,0.0,11.419499,0.0
2024-05-30 02:00:00+00:00,10.889,0.0,10.882501,0.0,11.0305,0.0,10.8695,0.0,11.0305,0.0,11.0045,0.0,10.9915,0.0,11.0175,0.0,10.7655,0.0,10.759001,0.0,10.837001,0.0,10.830501,0.0,10.863,0.0,10.813,0.0,10.774,0.0,10.813,0.0,10.748,0.0,10.735001,0.0,10.774,0.0,10.813,0.0,10.8325,0.0,11.0175,0.0,10.813,0.0,11.011001,0.0,10.637,0.0,10.662999,0.0,10.9285,0.0,10.974,0.0,10.688999,0.0,10.9935,0.0,11.0065,0.0,10.7465,0.0,10.987,0.0,10.9805,0.0,10.987,0.0,11.0175,0.0,11.05,0.0,11.0435,0.0,11.0175,0.0,11.024,0.0,11.037001,0.0,11.0435,0.0,11.0435,0.0,11.087001,0.0,11.580501,0.0,11.587001,0.0,11.106501,0.0,11.587001,0.0,11.0935,0.0,11.0935,0.0,11.606501,0.0,11.587001,0.0,11.024,0.0,11.102,0.0,11.4305,0.0,10.688999,0.0,10.695499,0.0,11.0305,0.0,10.987,0.0,10.974,0.0,11.0565,0.0,10.676,0.0,11.0305,0.0,10.65,0.0,10.6565,0.0,11.024,0.0,11.0305,0.0,11.0435,0.0,11.0565,0.0,11.061001,0.0,11.080501,0.0,10.944,0.0,11.074,0.0,11.0415,0.0,11.035001,0.0,10.889,0.0,10.8695,0.0
2024-05-30 03:00:00+00:00,10.639,0.0,10.632501,0.0,10.9305,0.0,10.6195,0.0,10.9305,0.0,10.9045,0.0,10.8914995,0.0,10.9175,0.0,10.5155,0.0,10.509001,0.0,10.587001,0.0,10.580501,0.0,10.613,0.0,10.513,0.0,10.474,0.0,10.513,0.0,10.448,0.0,10.435,0.0,10.474,0.0,10.513,0.0,10.5325,0.0,10.9175,0.0,10.513,0.0,10.911,0.0,10.287001,0.0,10.313,0.0,10.778501,0.0,10.824,0.0,10.339,0.0,10.8435,0.0,10.856501,0.0,10.5965,0.0,10.837001,0.0,10.830501,0.0,10.837001,0.0,10.8175,0.0,10.85,0.0,10.8435,0.0,10.8175,0.0,10.824,0.0,10.837001,0.0,10.8435,0.0,10.8435,0.0,10.737,0.0,11.3805,0.0,11.387,0.0,10.7565,0.0,11.387,0.0,10.7435,0.0,10.7435,0.0,11.4065,0.0,11.387,0.0,10.424,0.0,10.502,0.0,11.080501,0.0,10.238999,0.0,10.2455,0.0,10.830501,0.0,10.837001,0.0,10.824,0.0,10.856501,0.0,10.226,0.0,10.830501,0.0,10.2,0.0,10.2065,0.0,10.824,0.0,10.830501,0.0,10.8435,0.0,10.856501,0.0,10.711,0.0,10.7305,0.0,10.594,0.0,10.724,0.0,10.6915,0.0,10.685,0.0,10.438999,0.0,10.6195,0.0
2024-05-30 04:00:00+00:00,10.438999,0.0,10.4325,0.0,10.830501,0.0,10.419499,0.0,10.830501,0.0,10.804501,0.0,10.7915,0.0,10.8175,0.0,10.315499,0.0,10.309,0.0,10.387,0.0,10.3805,0.0,10.412999,0.0,10.212999,0.0,10.174,0.0,10.212999,0.0,10.148,0.0,10.135,0.0,10.174,0.0,10.212999,0.0,10.2325,0.0,10.8175,0.0,10.212999,0.0,10.811001,0.0,9.887,0.0,9.912999,0.0,10.528501,0.0,10.574,0.0,9.938999,0.0,10.5935,0.0,10.606501,0.0,10.3465,0.0,10.587001,0.0,10.580501,0.0,10.587001,0.0,10.5675,0.0,10.6,0.0,10.5935,0.0,10.5675,0.0,10.574,0.0,10.587001,0.0,10.5935,0.0,10.5935,0.0,10.437,0.0,11.2305,0.0,11.237,0.0,10.4565,0.0,11.237,0.0,10.4435,0.0,10.4435,0.0,11.2565,0.0,11.237,0.0,9.974,0.0,10.052,0.0,10.8805,0.0,9.738999,0.0,9.7455,0.0,10.580501,0.0,10.587001,0.0,10.574,0.0,10.606501,0.0,9.726,0.0,10.580501,0.0,9.7,0.0,9.7065,0.0,10.574,0.0,10.580501,0.0,10.5935,0.0,10.606501,0.0,10.411,0.0,10.4305,0.0,10.294,0.0,10.424,0.0,10.3914995,0.0,10.385,0.0,9.988999,0.0,10.419499,0.0
2024-05-30 05:00:00+00:00,10.039,0.0,10.0325,0.0,10.6305,0.0,10.0195,0.0,10.6305,0.0,10.6045,0.0,10.591499,0.0,10.617499,0.0,9.9155,0.0,9.909,0.0,9.987,0.0,9.9805,0.0,10.013,0.0,9.863,0.0,9.824,0.0,9.863,0.0,9.798,0.0,9.785001,0.0,9.824,0.0,9.863,0.0,9.882501,0.0,10.617499,0.0,9.863,0.0,10.611,0.0,9.287001,0.0,9.313,0.0,10.2285,0.0,10.274,0.0,9.339,0.0,10.2935,0.0,10.3065,0.0,10.0465,0.0,10.287001,0.0,10.2805,0.0,10.287001,0.0,10.0675,0.0,10.1,0.0,10.0935,0.0,10.0675,0.0,10.074,0.0,10.087001,0.0,10.0935,0.0,10.0935,0.0,9.987,0.0,11.080501,0.0,11.087001,0.0,10.0065,0.0,11.087001,0.0,9.9935,0.0,9.9935,0.0,11.106501,0.0,11.087001,0.0,9.274,0.0,9.352,0.0,10.6305,0.0,8.889,0.0,8.8955,0.0,10.080501,0.0,10.287001,0.0,10.274,0.0,10.106501,0.0,8.876,0.0,10.080501,0.0,8.85,0.0,8.856501,0.0,10.074,0.0,10.080501,0.0,10.0935,0.0,10.106501,0.0,9.961,0.0,9.9805,0.0,9.844,0.0,9.974,0.0,9.9415,0.0,9.935,0.0,9.339,0.0,10.0195,0.0
2024-05-30 06:00:00+00:00,9.488999,0.0,9.4825,0.0,10.2305,0.0,9.4695,0.0,10.2305,0.0,10.2045,0.0,10.1915,0.0,10.2175,0.0,9.3654995,0.0,9.359,0.0,9.437,0.0,9.4305,0.0,9.462999,0.0,9.313,0.0,9.274,0.0,9.313,0.0,9.248,0.0,9.235001,0.0,9.274,0.0,9.313,0.0,9.3325,0.0,10.2175,0.0,9.313,0.0,10.211,0.0,8.837001,0.0,8.863,0.0,9.8785,0.0,9.924,0.0,8.889,0.0,9.9435,0.0,9.9565,0.0,9.6965,0.0,9.937,0.0,9.9305,0.0,9.937,0.0,9.7175,0.0,9.75,0.0,9.7435,0.0,9.7175,0.0,9.724,0.0,9.737,0.0,9.7435,0.0,9.7435,0.0,9.687,0.0,10.9305,0.0,10.937,0.0,9.7065,0.0,10.937,0.0,9.6935,0.0,9.6935,0.0,10.9565,0.0,10.937,0.0,9.074,0.0,9.152,0.0,10.5305,0.0,8.539,0.0,8.5455,0.0,9.7305,0.0,9.937,0.0,9.924,0.0,9.7565,0.0,8.526,0.0,9.7305,0.0,8.5,0.0,8.5065,0.0,9.724,0.0,9.7305,0.0,9.7435,0.0,9.7565,0.0,9.661,0.0,9.6805,0.0,9.544,0.0,9.674,0.0,9.6414995,0.0,9.635,0.0,8.589,0.0,9.4695,0.0
2024-05-30 07:00:00+00:00,9.188999,0.0,9.1825,0.0,10.1805,0.0,9.169499,0.0,10.1805,0.0,10.1545,0.0,10.1414995,0.0,10.1675,0.0,9.065499,0.0,9.059,0.0,9.137,0.0,9.1305,0.0,9.162999,0.0,8.912999,0.0,8.874,0.0,8.912999,0.0,8.848,0.0,8.835,0.0,8.874,0.0,8.912999,0.0,8.9325,0.0,10.1675,0.0,8.912999,0.0,10.161,0.0,8.487,0.0,8.513,0.0,9.778501,0.0,9.824,0.0,8.539,0.0,9.8435,0.0,9.856501,0.0,9.5965,0.0,9.837001,0.0,9.830501,0.0,9.837001,0.0,9.5175,0.0,9.55,0.0,9.5435,0.0,9.5175,0.0,9.524,0.0,9.537001,0.0,9.5435,0.0,9.5435,0.0,9.437,0.0,10.8805,0.0,10.887,0.0,9.4565,0.0,10.887,0.0,9.4435,0.0,9.4435,0.0,10.9065,0.0,10.887,0.0,8.924,0.0,9.002,0.0,10.3805,0.0,8.238999,0.0,8.2455,0.0,9.5305,0.0,9.837001,0.0,9.824,0.0,9.5565,0.0,8.226,0.0,9.5305,0.0,8.2,0.0,8.2065,0.0,9.524,0.0,9.5305,0.0,9.5435,0.0,9.5565,0.0,9.411,0.0,9.4305,0.0,9.294,0.0,9.424,0.0,9.3914995,0.0,9.385,0.0,8.139,0.0,9.169499,0.0
2024-05-30 08:00:00+00:00,9.089,0.0,9.0825,0.0,10.1805,0.0,9.0695,0.0,10.1805,0.0,10.1545,0.0,10.1414995,0.0,10.1675,0.0,8.9655,0.0,8.959001,0.0,9.037001,0.0,9.0305,0.0,9.063,0.0,8.712999,0.0,8.674,0.0,8.712999,0.0,8.648,0.0,8.635,0.0,8.674,0.0,8.712999,0.0,8.7325,0.0,10.1675,0.0,8.712999,0.0,10.161,0.0,8.137,0.0,8.162999,0.0,9.6785,0.0,9.724,0.0,8.188999,0.0,9.7435,0.0,9.7565,0.0,9.4965,0.0,9.737,0.0,9.7305,0.0,9.737,0.0,9.367499,0.0,9.4,0.0,9.393499,0.0,9.367499,0.0,9.374,0.0,9.387,0.0,9.393499,0.0,9.393499,0.0,9.237,0.0,10.830501,0.0,10.837001,0.0,9.2565,0.0,10.837001,0.0,9.2435,0.0,9.2435,0.0,10.856501,0.0,10.837001,0.0,8.574,0.0,8.652,0.0,10.2805,0.0,7.839,0.0,7.8455,0.0,9.3805,0.0,9.737,0.0,9.724,0.0,9.4065,0.0,7.826,0.0,9.3805,0.0,7.8,0.0,7.8065,0.0,9.374,0.0,9.3805,0.0,9.393499,0.0,9.4065,0.0,9.211,0.0,9.2305,0.0,9.094,0.0,9.224,0.0,9.1915,0.0,9.185,0.0,7.789,0.0,9.0695,0.0
2024-05-30 09:00:00+00:00,9.089,0.0,9.0825,0.0,10.1805,0.0,9.0695,0.0,10.1805,0.0,10.1545,0.0,10.1414995,0.0,10.1675,0.0,8.9655,0.0,8.959001,0.0,9.037001,0.0,9.0305,0.0,9.063,0.0,8.662999,0.0,8.624,0.0,8.662999,0.0,8.598,0.0,8.585,0.0,8.624,0.0,8.662999,0.0,8.6825,0.0,10.1675,0.0,8.662999,0.0,10.161,0.0,8.037001,0.0,8.063,0.0,9.7285,0.0,9.774,0.0,8.089,0.0,9.7935,0.0,9.8065,0.0,9.5465,0.0,9.787001,0.0,9.7805,0.0,9.787001,0.0,9.3175,0.0,9.35,0.0,9.3435,0.0,9.3175,0.0,9.324,0.0,9.337001,0.0,9.3435,0.0,9.3435,0.0,9.137,0.0,10.7805,0.0,10.787001,0.0,9.1565,0.0,10.787001,0.0,9.143499,0.0,9.143499,0.0,10.8065,0.0,10.787001,0.0,8.374,0.0,8.452,0.0,10.2305,0.0,7.589,0.0,7.5955,0.0,9.330501,0.0,9.787001,0.0,9.774,0.0,9.356501,0.0,7.576,0.0,9.330501,0.0,7.55,0.0,7.5565,0.0,9.324,0.0,9.330501,0.0,9.3435,0.0,9.356501,0.0,9.111,0.0,9.1305,0.0,8.9939995,0.0,9.124,0.0,9.091499,0.0,9.085,0.0,7.689,0.0,9.0695,0.0
2024-05-30 10:00:00+00:00,9.139,0.0,9.132501,0.0,10.2305,0.0,9.1195,0.0,10.2305,0.0,10.2045,0.0,10.1915,0.0,10.2175,0.0,9.0155,0.0,9.009001,0.0,9.087001,0.0,9.080501,0.0,9.113,0.0,8.662999,0.0,8.624,0.0,8.662999,0.0,8.598,0.0,8.585,0.0,8.624,0.0,8.662999,0.0,8.6825,0.0,10.2175,0.0,8.662999,0.0,10.211,0.0,7.887,0.0,7.913,0.0,9.6785,0.0,9.724,0.0,7.939,0.0,9.7435,0.0,9.7565,0.0,9.4965,0.0,9.737,0.0,9.7305,0.0,9.737,0.0,9.2675,0.0,9.3,0.0,9.2935,0.0,9.2675,0.0,9.274,0.0,9.287001,0.0,9.2935,0.0,9.2935,0.0,9.037001,0.0,10.6805,0.0,10.687,0.0,9.0565,0.0,10.687,0.0,9.0435,0.0,9.0435,0.0,10.7065,0.0,10.687,0.0,8.224,0.0,8.302,0.0,10.2305,0.0,7.339,0.0,7.3455,0.0,9.2805,0.0,9.737,0.0,9.724,0.0,9.3065,0.0,7.326,0.0,9.2805,0.0,7.3,0.0,7.3065,0.0,9.274,0.0,9.2805,0.0,9.2935,0.0,9.3065,0.0,9.011001,0.0,9.0305,0.0,8.894,0.0,9.024,0.0,8.9915,0.0,8.985001,0.0,7.639,0.0,9.1195,0.0
2024-05-30 11:00:00+00:00,9.539,0.0,9.5325,0.0,10.5305,0.0,9.5195,0.0,10.5305,0.0,10.5045,0.0,10.4915,0.0,10.5175,0.0,9.4155,0.0,9.409,0.0,9.487,0.0,9.4805,0.0,9.513,0.0,9.212999,0.0,9.174,0.0,9.212999,0.0,9.148,0.0,9.135,0.0,9.174,0.0,9.212999,0.0,9.2325,0.0,10.5175,0.0,9.212999,0.0,10.511001,0.0,8.687,0.0,8.712999,0.0,10.1785,0.0,10.224,0.0,8.738999,0.0,10.2435,0.0,10.2565,0.0,9.9965,0.0,10.237,0.0,10.2305,0.0,10.237,0.0,9.9175,0.0,9.95,0.0,9.9435,0.0,9.9175,0.0,9.924,0.0,9.937,0.0,9.9435,0.0,9.9435,0.0,9.687,0.0,10.8805,0.0,10.887,0.0,9.7065,0.0,10.887,0.0,9.6935,0.0,9.6935,0.0,10.9065,0.0,10.887,0.0,9.074,0.0,9.152,0.0,10.580501,0.0,8.289,0.0,8.2955,0.0,9.9305,0.0,10.237,0.0,10.224,0.0,9.9565,0.0,8.276,0.0,9.9305,0.0,8.25,0.0,8.2565,0.0,9.924,0.0,9.9305,0.0,9.9435,0.0,9.9565,0.0,9.661,0.0,9.6805,0.0,9.544,0.0,9.674,0.0,9.6414995,0.0,9.635,0.0,8.089,0.0,9.5195,0.0
